top_mode_smiles,n_distinct_products
CC(C)CC1CNC(CC(C)C)C(=O)N1.O=C(O)C1CC1c1ccccc1,1
Cc1nnc(N)nc1C.O=C=NS(=O)(=O)c1ccccc1Cl,1
Fc1ccncc1.O=C(Nc1cccc(Cl)c1)c1cccc2cc(O)ccc12,1
CNC.COc1cc(S(=O)(=O)Cl)ccc1N1C(=O)c2ccccc2C1=O,1
CC(C)C(=O)Nc1cccc(C2CCN(CCCN)CC2)c1.CCSC(C(=O)O)(c1ccccc1)c1ccccc1,1
O=[N+]([O-])c1ccc(CNc2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)cc1,1
CCOC(=O)C(=Cc1c(C)c(OC)c(OC)c(C)c1OC)CCCCCc1cccnc1,1
CCc1cc(N2CCCC2=O)ncc1[N+](=O)[O-],1
CCNc1nc(C(F)(F)F)ccc1C=CC(=O)O.Cc1cc(CN)cc(F)c1NS(C)(=O)=O,1
COCCn1cccc1C(C)(O)c1ccc(N(C)S(=O)(=O)c2ccccc2)cc1,1
COc1cccc(C(=O)O)c1.Nc1cc(Br)cnc1N,1
Cn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2cc(CCl)oc21.OC1CCNC1,1
CC(C)(C)c1ccc(B(O)O)cc1.Cc1cnc(Cl)nc1,1
CI.COC(=O)C1NC(=O)CC1c1c(OC)cc(OC)cc1OC,1
CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(C3CN(C(=O)OC(C)(C)C)C3)cc1OCC2,1
CCc1cc2c(Cl)nc(-c3ccccn3)nc2s1.NCCc1ccc2c(c1)OCO2,1
C#CCBr.O=C1C2=C(CCCC2)C(=O)N1c1cc2c(cc1F)OC(F)(F)C(=O)N2,1
COC(=O)c1ncc2c(ccc(=O)n2Cc2ccccc2)c1O.NCCC(=O)O,1
NC(=S)c1cccnc1.O=C(CBr)C1CCCCC1,1
CCCI.O=[N+]([O-])c1cc(F)ccc1O,1
COC(=O)c1ccc(C(=O)CC2CCOCC2)cc1,1
CCCN.CCN(CC)CCCNc1nc(-c2cc(C(=O)O)cc(F)c2C)c2ccc(=O)n(-c3c(F)cccc3F)c2n1,1
CC(C)(C)CNc1ncnc(Cl)c1[N+](=O)[O-],1
CC(N)c1c(F)cc2ncccc2c1F.Nc1ncc(Br)nc1Br,1
COC(=O)CCC(=O)c1ccc2c(c1)CC(N)C2.COc1ccccc1S(=O)(=O)Cl,1
COC(=O)c1cscc1-c1cccc(-n2c(N)nc3ccccc32)c1,1
CNc1cccc(CCCOc2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)OC)cc2)n1,1
Nc1cccc(C(F)(F)F)n1.O=C(O)c1ccc2ncc(-c3cccc(Cl)c3)n2n1,1
CN.O=[N+]([O-])c1ccccc1S(=O)(=O)Cl,1
CC(=O)Nc1nc(CCl)cs1.c1ccc(C(c2ccccc2)N2CCNCC2)cc1,1
Brc1ccc(N2CCNCC2)cc1.CCn1c(CBr)c(Cl)c(=O)n1-c1ccccc1,1
O=C1CCC(=O)c2ccc(Cl)cc2N1.OB(O)c1ccccc1,1
Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(Cl)nc21.c1ccc2[nH]c(C3CCCO3)nc2c1,1
COC(=O)CC1CCc2cc(OCCc3nc(-c4ccc(C)c(N(C)C)c4)oc3C)ccc21,1
CCc1cc(-c2cnn(C)c2)ccc1N.Cn1cnc2cnc(Cl)cc21,1
COCC(C)COCc1ccc(C2(O)CCN(C(=O)OC(C)(C)C)CC2c2ccc(-c3ccccc3CCN)cc2C)cc1.O=C(Cl)OCCBr,1
O=C1CCC1=CCCCCCO,1
COC(=O)C1CC(O)CN1.O=Cc1ccc(Cl)c(Cl)c1,1
COC(=O)c1c(OC)c(F)c(NCc2ccccc2)c(F)c1OC,1
CC(C)(C)OC(=O)NCCCCC(NC(=O)OCc1ccccc1)C(=O)N1CCCC1C(=O)OC(C)(C)C,1
CC(C)(C)OC(=O)Nc1cccc(Br)c1.CON(C)C(=O)c1cc(Cl)ccc1N,1
CC(C)(C)OC(=O)N1CCN(c2cccc3nc(CN4CCCC5CCc6cccnc6C54)[nH]c23)CC1.CI,1
COc1cccc(-c2nc(N3CCOCC3C)c3cnn(-c4ccccc4)c3n2)c1,1
CC(C)(C)OC(=O)N1C(C(=O)O)CC2CC21.Nc1cccc(OC(F)F)n1,1
BrC1CCCC1.COc1ccc(C=O)cc1O,1
CC(=O)Cl.CC(CO)c1ccc2c(=O)c3ccccc3ccc2c1,1
CI.OC1(c2ccccc2)CCCCCC1,1
C=Cc1ccc(OCP(=O)(OCC)OCC)c([N+](=O)[O-])c1,1
COC(=O)C(CC1C(=O)Nc2ccccc21)NC(=O)c1ccc(Cl)cc1,1
CC(C)(C)Cl.OCC(F)(F)F,1
CC(=O)OO.CC1=C(c2ccc(Cl)cc2)CCN(C(=O)OC(C)(C)C)C1,1
CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,1
CCOC(=O)C(OC(C)(C)C)c1c(C2=CCC(C)(C)CC2)c(-c2ccccc2)nn1C,1
CC(C)c1nc(-c2cccc(N)c2)c(-c2ccnc(Cl)n2)s1.O=S(=O)(Cl)c1ccco1,1
C1CCNCC1.O=C(O)c1ccc2[nH]c3ccccc3c2c1,1
CCI.CCOC(=O)c1ccc2ncc(S(C)(=O)=O)c(O)c2c1,1
CCCCc1nc2cc(N(NC(=O)OC(C)(C)C)C(C)=O)ccc2n1Cc1ccc(-c2ccccc2C(=O)OCC)cc1,1
CC(C)(C)OC(=O)NC1CCCCC1Nc1cnc(C#N)c(Br)c1.Cc1cc(N)on1,1
NCC1CCCCN1.O=C(O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1
Cc1cc(Cl)cnc1CNCCCCN(C)C(=O)OC(C)(C)C.O=Cc1nccc2ccccc12,1
Cc1ncc(-c2ccnc(Cl)n2)n1C(C)C.NC1CCC(N)CC1,1
COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3occc3C)c2)c1,1
CCOC(=O)CCc1cnoc1-c1ccc(F)c(Cl)c1,1
NCCCCO.O=S(=O)(Cl)c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CCCNCCOc1ccc([N+](=O)[O-])c(C)n1,1
CC(C)(C)C(=O)c1cn(COCC[Si](C)(C)C)c2ncc(Br)nc12.CC1(C)OB(c2cccc(CN3CCn4cnnc4C3)c2)OC1(C)C,1
BrCc1ccc(C2CCCCC2)cc1.CCn1c(SC)nc(O)c(Br)c1=O,1
Cc1noc(C)c1-c1ccc2c(=O)cc(C)n(Cc3cccc(F)c3NC(=O)OC(C)(C)C)c2c1,1
CCNC(=O)N1CCCC1CNc1nc(Cl)ncc1Cl.Cn1cc(N)cn1,1
CC(C)(C)OC(=O)NCCCCC(NC(=O)C=Cc1ccccc1F)C(=O)O,1
COC(=O)c1ccc2cc(OC)c(Br)cc2c1.N#[C][Cu],1
N=C(N)NCc1ccc(C(=O)O)o1.N=C(N)c1ccc2cc(O)ccc2c1,1
CCS(=O)(=O)N1CCC(Nc2n[nH]c3c2nc(-c2c(F)cccc2F)c2cc(C=O)ccc23)CC1.NO,1
COC(C(=O)Nc1ccc2[nH]nc(I)c2c1)c1ccccc1.COCCN1CCC(Oc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1,1
COc1ccccc1COCCCOc1ccc(C2CCN(C(=O)OC(C)(C)C)CC2O)cc1.O=[N+]([O-])c1cccc(CBr)c1,1
COCCBr.COc1ccc(Br)cc1O,1
CCOC(=O)C(C)c1ccc(N2CCOC2=O)cc1,1
Cc1nn(C)c(C(N)=O)c1C(F)(F)F,1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(N3CCNCC3)nc2)cc1.O=C(Cl)c1c(F)cccc1F,1
CNC(=O)c1cc(Cl)ccn1.Nc1ccc(O)cn1,1
CC(C)(C)c1nc2cc(S(=O)(=O)n3cc(C(=O)O)cn3)ccc2n1CC1CCOCC1.NCCO,1
COC(=O)c1cc(Cl)ccc1NC(=O)c1cccc(Br)c1.OB(O)c1cnc2ccccc2c1,1
COC(=O)c1cc2c(nc1C)CCCCC2,1
CCOC(=O)c1cnc(N)c2c(COc3cccc(Nc4ccccc4)c3)csc12.NCCO,1
COC(=O)c1sc(C#CC(C)(C)OC)cc1N(CC(=O)N1CCOCC1)C(=O)C1CCC(C)CC1,1
COC(=O)C(C)S.Cc1ccc(NC(=O)Nc2ncc(Br)s2)c(C(=O)C2CCCC2)c1,1
Cc1c(N2CCC(C3(N(C)C4CCN(C(=O)OC(C)(C)C)CC4)CC3)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,1
CCNc1cccc(C(=O)O)c1F.Cn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1N,1
CCCCCCCC(O)C#CC(C)(C)NS(=O)(=O)c1ccc(C)cc1.COC(=O)Cl,1
COC(=O)C(OC(C)(C)C)c1c(C)cc2nc(-c3ccn4nnc(C)c4c3)sc2c1-c1ccc(Cl)cc1,1
CCOC(=O)c1c(N)sc(-c2ccc([N+](=O)[O-])cc2)c1C.O=C=Nc1ccccc1,1
O=[N+]([O-])c1cccc(OCc2ccccc2)c1O,1
COC(=O)C1Cc2c(n(C)c3ccc(OC)cc23)C1,1
c1ccc(COc2ccc(-c3cnc(Nc4ccc(OCCN5CCCC5)cc4)s3)cc2)cc1,1
CCOC(=O)CC1CCC(c2ccc([N+](=O)[O-])cc2)C1,1
ClCC1CC1.c1ccc2oc(C3CCNCC3)cc2c1,1
COC(=O)c1c([N+](=O)[O-])cnn1C,1
CC(=O)OC(C)=O.COc1cc(Br)c(N)cc1OCc1ccccc1,1
Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1.O=C(Cl)Cc1ccccc1,1
Cc1ccc(CC2CN(Cc3ccccc3)CCN2C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1O,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CCOC(=O)c1cc2cc(OC)c(C)cc2[nH]1,1
CC(C)(C)OC(=O)NC1(c2ccc(-c3oc4ncccc4c3Br)cc2)CCC1.OB(O)c1ccccc1,1
COc1ncccc1-c1nc2cc(F)c(F)cc2n1Cc1cccc(Cl)c1,1
Brc1cccc2c1oc1ccccc12.OB(O)c1ccccn1,1
CCC[CH2][Sn]([Cl])([CH2]CCC)[CH2]CCC.Fc1ccc(-c2cc(C(F)(F)F)nc(-n3cnc(Br)c3)n2)cc1,1
CC(=O)C(Cl)Cc1ccc(C)c(Cl)c1.COc1cc(NC(N)=S)ccc1-n1cnc(C)c1,1
COC(=O)c1c(C(F)(F)F)nc(-c2ccccc2)c(-c2ccccc2)c1O.Nc1nccs1,1
CC(C)c1cc(OCc2ccccc2)cc(C(C)C)c1NC(=O)CN1CCN(CCO)CC1,1
CC(=O)C(C(=O)O)C1CC1.NCCc1ccccc1,1
COc1ccc(C(=O)Nc2ccc(C(C)(C)CN)cc2)cc1OC.COc1ccccc1C(=O)O,1
COCc1cc(N)c([N+](=O)[O-])cc1C(=O)OC,1
COC(=O)C(O)c1ccsc1.N,1
COc1ccc(CBr)cc1.O=C(O)CO,1
C1CNC1.FC(F)(F)Oc1ccc(C2CCc3c(Cl)nc(Cl)nc32)cc1,1
CCOC(=O)C(Cc1ccc(O)cc1)OCC.O=C1c2ccccc2OCN1CCO,1
COc1c(C(C)(C)C)cc2c(c1C(C)(C)C)CCO2,1
CCCCCC=O.O=C(c1ccccc1)c1cccnc1,1
CCCCCCSC(F)=CCO.CN(C)C(=O)Cl,1
CC(C)n1nc(C(=O)O)c2ccccc21.NCCN1CCC(NC(=O)c2ccccc2)CC1,1
Cc1cc(-n2cc(C(F)(F)F)cn2)nc(Cl)n1.Oc1ccnc(C(F)(F)F)c1,1
CCOC(=O)c1csc(NC(=O)Nc2ccccc2OC(F)(F)F)n1,1
COc1ccc(Cl)cc1-c1cc(Cl)nc(N)n1.N#Cc1ccc(N)cc1,1
CCOC(=O)C1=C(OCOC)CCC(C#N)(c2ccc(OC)c(OCC3CC3)c2)C1,1
CC(C)(C)OC(=O)N1CCC(N)CC1.O=S(=O)(Cl)c1ccc(Br)cn1,1
Cc1ccc(S(=O)(=O)Cl)cc1.Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1I,1
CCC=CCCC(O)CCC(C)=O,1
CCO.O=C(O)CC1CCSCC1,1
Nc1ccccc1.O=Cc1cccs1,1
Cc1ccc(CCN=C=S)cc1.Cn1c(=O)cc(C(F)(F)F)c2cc(N)ccc21,1
CC1(C=CCO[Si](C)(C)C(C)(C)C)SC2CC(=O)N2C1C(=O)OC(c1ccccc1)c1ccccc1,1
COc1ccc(CNc2nc(Cl)nc3sc([N+](=O)[O-])cc23)cc1Cl.Cc1ncc[nH]1,1
CCOC(=O)c1ccnc(N2CCCCC2)c1,1
NNc1ccc(Br)nc1,1
Nn1nc(C(F)(F)F)c2ccccc2c1=O.O=C(O)Cc1cccs1,1
C#Cc1ccc(Cl)cc1.NS(=O)(=O)c1ccccc1S(=O)(=O)NC(=O)c1ccc(Br)cc1,1
CN(C)C(=O)CC1(C)Oc2ccccc2-n2cccc21,1
COC(=O)c1cnc(N2CCC(c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)nc1C(F)(F)F,1
O=C(NCC1CN(c2ccc(N3CCN(C(=O)OCc4ccccc4)CC3)c(F)c2)C(=O)O1)C(F)F,1
BrC(c1ccccc1)c1ccccc1.COc1ccc(C2=NNC(=O)C3CCCCC23)cc1OC,1
C=O.OC1CNCCC1c1ccccc1,1
COC(=O)c1ccc(Cc2cc3cnc(C#N)nc3n2CCC2CCCCC2)cc1,1
[N-]=[N+]=NCC1COc2cccnc2O1,1
ClCCCCOc1cccc2[nH]ccc12.Clc1ccc2c(C3=CCNCC3)c[nH]c2c1,1
CCN(CC)C(=O)C(C)Br.COC(=O)C=CC(=O)O,1
ClCC=Cc1ccccc1.N#CCCNCc1ccccc1,1
CN1C(=O)CCC2(C)c3ccc(C(=O)O)cc3CCC12.Oc1ccccc1,1
C=CCC(Cl)(CC=C)c1c(CC2NCCc3cc4c(cc32)OCO4)ccc(OC)c1OC,1
CC1(C)C(=O)Nc2ccccc2C1=O.CI,1
Cc1c(Cl)cccc1S(=O)(=O)Cl.Nc1ccc2ncncc2c1,1
CCn1nc(-c2ccc(Br)cc2)c2c3cc(OC)c(OC)cc3ncc21.[C-]#N,1
COc1c(C(C)C)cc(C=O)cc1C(C)C.O=C1Cc2ccc(O)cc2N1,1
COc1cnc(C2CCOCC2)c2sc(N)nc12.Cc1cc(C(=O)O)ccn1,1
C=CCCC(=O)OCC.Cl,1
CCOP(OCC)OCC.O=C1NCc2c(-c3ccccc3Cl)cc(CCl)cc2N1c1c(Cl)cccc1Cl,1
COc1cccc(C(O)C(F)(F)F)c1,1
Cc1c(F)ccc([N+](=O)[O-])c1Nc1ccccn1,1
COC(=O)Cc1c[nH]c2ccc(N)cc12.CS(=O)(=O)Cl,1
CC(c1ccccc1C(F)(F)F)S(=O)(=O)Cl.CCOC(=O)CCc1ccc(S(=O)(=O)CCc2c(CCN)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,1
CC(C)(C)OC(=O)COC(=O)c1ccc(OCC2CC2)c(CN2CCOCC2)c1,1
Nc1ccccc1C(=O)Nc1ccc(Cl)cn1.O=C(O)c1ccc(N2CCCC2)cc1OC1CCN(C(=O)C(F)(F)F)CC1,1
CCOC(=O)Cc1ccc(C)c(O)c1.Cc1cccc(C)c1CCl,1
CCCc1ccc(OCC(=O)OCC)cc1,1
CCOC(=O)COC1=C(C(=O)O)SC2=NCCCN21.Nc1cc(Cl)cc(Cl)c1,1
CC(C#N)=C1c2ccc(CBr)cc2COc2cc(F)ccc21.c1ccc2[nH]c(CC3CC3)nc2c1,1
COC(=O)c1ccc(S(=O)(=O)n2cc(C3CCOCC3)c3ccccc32)cc1,1
CCCNCCC.O=C1CCCCC1,1
O=C(NC1CN(C(=O)NS(=O)(=O)Nc2cc(O)c(O)cc2C(=O)O)C1=O)OCc1ccccc1,1
CC(=O)c1cnc2ccc(Cl)nc2c1Cl.CN1CCN(CC2CCC(N)CC2)CC1,1
N#Cc1ccc(C2CCNCC2)nc1.O=C(O)c1cccc(-c2noc(C(F)(F)F)n2)c1,1
CC(C)(C)OC(=O)N1CCC(CNC(=O)C(F)(F)F)C1,1
CS(=O)(=O)Cl.O=[N+]([O-])c1cccc(CCO)c1,1
Clc1ncc2c(n1)-c1ccccc1CC2.NN,1
COc1cc(C(=O)Cl)cc(OC)c1OC.OCCC1(c2ccc(Cl)c(Cl)c2)CCNC1,1
CCBr.Nc1ncc(-c2cn[nH]c2)nc1-c1ccc(C(=O)O)c(F)c1,1
Cc1c(-c2ccccc2)sc(NC(=O)OC(C)(C)C)c1C(=O)N1CCC(N2CCCC3(C2)CC(C)(C)OC3=O)CC1,1
COC(=O)c1c(S(=O)(=O)Cc2ccccc2)ccc2nc(Nc3cccc(Cl)c3Cl)[nH]c12,1
CC(C)(C)OC(=O)CCBr.O=C(OCc1ccccc1)N1CCC(O)CC1,1
NS(=O)(=O)c1cccc(B(O)O)c1.OCCCNc1nc2cc(C(F)(F)F)ccc2n2c(Br)cnc12,1
Clc1cccc(N2CCNCC2)c1Cl.O=C(O)C1COc2ccccc2O1,1
Cc1c(O)ccc(Cl)c1C.O=Cc1ccc(Br)cc1F,1
COc1cc(F)cc(Cl)c1,1
ClCCN1CCOCC1.Oc1ccc(Br)c(F)c1,1
FC(F)(F)Oc1ccc(CBr)cc1.N#CCc1ccc(O)cc1,1
CCOC(=O)Cc1nc(Cl)ccc1Cl.NCC(F)(F)c1ccccc1,1
C1CCNC1.COC(C)C(NC(=O)OC(C)(C)C)C(=O)O,1
CCOC(=O)c1cn2ncc(C#N)c(Cl)c2c1C.Cn1ccnc1Sc1ccc(N)cc1Cl,1
CCC(=O)Cl.COc1ccccc1C,1
NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.O=C(Cl)c1ccc(F)cc1,1
Cc1ccccc1N.Cc1cnc(Cl)c(Br)c1,1
Clc1ccnc(Cl)n1.O=c1[nH]cc(C2c3ccccc3C=Cc3ccccc32)c(=O)[nH]1,1
CC(C)(C)OC(=O)C(CCNCC1OC(n2cnc3c(N)ncnc32)C2OC(C)(C)OC12)NC(=O)OCc1ccccc1.O=[N+]([O-])c1ccccc1C=CCBr,1
CCCCCC(Oc1ccc(C2=CCCCC2)cc1)C(=O)OC,1
CS(=O)(=O)Cl.OCCCCCCCCCCCN(Cc1ccccc1)Cc1ccccc1,1
O=C(O)CC1Cc2ccc(OCCc3cn4c(n3)NCCC4)cc2CN(CC(F)(F)F)C1=O.OCCN1CCOCC1,1
CC(=O)OC1CSC(Br)C(OC(C)=O)C1OC(C)=O.Oc1cccnc1,1
COc1ccc(CCl)cc1.O=c1[nH]c2ccccc2c(=O)o1,1
CC1CCC(CS(N)(=O)=O)CC1.CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)O)CC2)nc1CN1CCCCC1=O,1
Cc1nc2c(cc1CO)CCCCC2,1
O=S(=O)(CCCNCCF)CCCC(F)(F)C(F)(F)F.Oc1ccc2c(c1)CCCC(c1ccc(F)cc1)=C2CCCCCCBr,1
CC(C)(C)OC(=O)NC1=NC(C)(c2cc(N)ccc2F)COC1(C)C(F)(F)F.Cc1cc(C#N)cnc1C(=O)O,1
CCOc1ccc(I)cc1C.CON(C)C(=O)c1cn(Cc2cccc(Br)n2)c2ccccc2c1=O,1
C1COCCN1.COc1ccc2c(c1)C=C(c1ocnc1C(=O)O)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)OC(C)(C)C)cc21,1
NCc1ccc(COc2ccccc2)cc1.Nc1ncccc1C(=O)O,1
CC12CCC(c3c1[nH]n(-c1ccc(F)cc1F)c3=O)C2(C)C.Clc1ccc(CBr)cc1,1
OC(Cn1cccc2c(CBr)c(Cl)nc1-2)c1ccccc1.[C-]#N,1
CCCCOC(=O)Cl.COC(=O)C(N)Cc1ccc(OCCn2c(=O)sc3cc(C(=O)c4ccccc4)ccc32)cc1,1
CCCCc1nc2c(N)nc(C)c(C)c2n1CCCCN.CN(C)S(=O)(=O)Cl,1
CC(=O)Cl.Cc1cc(F)ccc1C1CN(CCN)CCC1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
COc1ccc(C2=NC(C)(c3ccc(Cl)cc3)C(C)(c3ccc(Cl)cc3)N2)c(OC(C)C)c1.O=C(Cl)Cl,1
CS(=O)(=O)Cl.Nc1cc(C=Cc2n[nH]c3ccccc23)ccc1OCCN1CCOCC1,1
BrCCCCCCBr.COc1ccccc1CCCCO,1
COC(=O)C=Cc1cccc(NC(=O)c2cccn2C)c1,1
CC(C)(C)OC(=O)N1CCNC(Cc2ccccc2)C1.COCCCOC1CCCCCC1n1cnc(C(=O)O)c1-c1ccccc1,1
O=C1c2ccccc2C(=O)N1Cc1nnc(-c2ncn3c2C2CCCN2C(=O)c2sccc2-3)o1,1
COc1c(C)cnc(CN(C)C(=O)OC(C)(C)C)c1C,1
CC(C)(C)OC(=O)CCS.O=C(Nc1ccc(N2CCCCC2)cc1-c1cc(C(=O)c2cccc(C(F)(F)F)c2)ccn1)c1cccc(CBr)c1,1
CCC(C)(C)Cc1c[nH]cn1.CN(C)S(=O)(=O)Cl,1
CCCc1ccc(Oc2cccc(N)n2)c(OC)c1,1
Brc1ccccn1.[CH3][Sn]([CH3])([CH3])[Cl],1
CC(C)CBr.Oc1ccccc1Br,1
CI.O=c1ccc2ccc(Br)cc2[nH]1,1
COC(=O)c1cccc(F)c1N.COc1ncc(Br)n2nc(S(=O)(=O)Cl)nc12,1
NC1Cc2ccc(C3=NNC(=O)CC3)cc2C1.O=C=Nc1ccccc1,1
CCOC(=O)c1cnn(C2CCCCC2)c1CCOC,1
CC(=O)CCC(=O)c1ccc(S(C)(=O)=O)cc1.NC1CCCCC1,1
CN(C)c1nc(NC2CCN(C(=O)OC(C)(C)C)CC2)nc2ccccc12,1
CC(C)(C)OC(=O)NC1CCC(N)CC1.O=C(O)c1c[nH]c2c(-c3cc(F)ccc3OCC3CC3)ncnc12,1
CC(C)(C)OC(=O)n1c(CN2CCC(N)C2=O)cc2ccncc21.O=S(=O)(Cl)c1cc2ccc(Cl)cc2s1,1
COc1ccc(CNc2nc(Cl)nc3sc([N+](=O)[O-])cc23)cc1Cl.c1nc[nH]n1,1
CCOC(=O)C1CN(C(=O)OC(C)(C)C)CCC1N1CCC1,1
Nc1ccc(N2C(=O)CC(=O)Nc3c2ccc2ccccc32)cc1.O=C(Cl)c1ccccc1F,1
COc1cccc2c1Oc1ccccc1C21CCN(Cc2ccccc2)CC1,1
Cc1ccnc(CCl)c1.Nc1ccc(-c2cc(Cc3ccc(O)cc3)no2)c(N)n1,1
Cc1cc2[nH]c(OC3COC4C(O)COC34)nc2nc1-c1ccc(Br)cc1.OB(O)c1ccc(-n2cncn2)cc1,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC1=NC2(c3ccccc3F)COC(CO)CC2CS1,1
Cc1nc(N2CCN(CC3CC3)C2=O)sc1C(=O)O.NCc1ccncn1,1
CNc1cccc(C(=O)Nc2c(I)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc2C(F)(F)F)c1F.O=C(Cl)OCC(Cl)(Cl)Cl,1
CC(C)(C)OC(=O)NCC(O)CO.COc1ccc(CCl)cc1OC,1
O=C1OCc2c1cccc2[N+](=O)[O-],1
CCOC(=O)CNS(=O)(=O)c1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Br)ccc3c2=O)cc1,1
Nc1ccccc1C(=O)O.O=Cc1ccc(=O)[nH]c1,1
CC(C)(C)C1CCC(O)CC1.Oc1ccc2cc(Br)ccc2c1,1
CNCc1ccc(F)cc1.Cc1nc(-c2cncc(Cl)n2)sc1C(=O)NCC1CC1,1
CCOC(=O)C(C)(C)CN=[N+]=[N-],1
CCI.CCOC(=O)C=C(C)C=CC(F)=C(CC)c1cc2c(cc1O)C(C)(C)CCC2(C)C,1
CO.O=C(O)c1cc2cc(Cl)ncc2s1,1
CN(C)CCCN.COc1cc(C(=O)O)ccc1Nc1cncc(-c2ccc(O)cc2)n1,1
CC1CNCC(C)N1.Nc1c(F)c(F)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1
CCS(=O)(=O)c1ccc(Cl)cc1Cn1c(=O)[nH]c2c(Cl)c(C=O)c(C(F)(F)F)cc2c1=O.CN(CC1CCCNC1)C(=O)OC(C)(C)C,1
COc1ccc(CNc2nnc(Cl)c3ccc(C#N)cc23)cc1Cl.OC1CCNCC1,1
C#CCCCCCCCCCC.O=Cc1cccc(Br)c1F,1
O=[N+]([O-])c1ccc2c(cnn2Cc2cccc(F)c2)c1,1
CCOC(=O)C1CCN(c2ncc(C(=O)Nc3nc(-c4cc(Cl)cs4)c(CN(C)CCOC)s3)cc2Cl)CC1,1
N#CC1CCCN1C(=O)CCl.NC12CC3CC(CC1C3)C2,1
CC(C)(C)[Si](C)(C)OC1CC2CC(=O)CC1N2Cc1ccccc1.CCOP(=O)(CC#N)OCC,1
OC1C2CCC=CC2C1(Cl)Cl,1
CC(C)(C)[Si](C)(C)OCCCCOc1cc(CNc2nc3ccccc3n2C2OC(CO)C(O)C2O)ccc1-c1ccccc1,1
O=C(NC1CC1)c1ccc(B(O)O)cc1.OCCCNc1nccn2c(Br)cnc12,1
CC(=O)OCC(=O)Cl.Nc1nc2c(Cl)cccc2s1,1
CNCCCCS(=O)CCCC(F)(F)C(F)(F)F.Oc1ccc2c(c1F)CCCC(c1ccc(F)cc1)=C2CCCCCCBr,1
C=CC(=O)OCC.COc1ccc(-c2ccncc2Br)cc1,1
O=C(C1CC1)N1CCC(Cn2c(-c3ccc(Br)cc3)n[nH]c2=O)C1.OB(O)c1ccc(Cl)cc1,1
CNC(=O)NCC#Cc1cc(Cl)c(N)c2c1OCO2.COc1cc2c(Cl)ncnc2cc1OCCCN1CCOCC1,1
CCOC(=O)C(O)CCCCC1CCN(C(=O)OCc2ccccc2)CC1,1
CNC(CN1CCOCC1)c1ccc(-c2ccccc2)cc1.NC(=O)c1ccc2c(c1)N(CC(=O)O)C(=O)CO2,1
Cc1c2c(nn1-c1nnc(-c3ccc(OC(C)C)c(C#N)c3)s1)CCN(C(=O)CNC(=O)OC(C)(C)C)C2,1
Fc1ccc(-c2nn3ccccc3c2Br)cc1.OB(O)c1ccncc1,1
Nc1cc(Cl)c(O)c(NS(=O)(=O)c2ccccc2[N+](=O)[O-])c1.O=C=NC1CCCCC1,1
Clc1cccc(N2CCNCC2)c1.O=C(O)c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1,1
CCCCS(=O)(=O)N1CCC(Nc2cccc(-c3sc(C(=O)OC(C)(C)C)c(OCC(=O)OC)c3Br)c2)CC1,1
CCOC(=O)c1cc2ccccc2[nH]1.ClCc1c(-c2ccc(Cl)cc2)nc2ccccn12,1
CC(CC(O)C(Cc1ccccc1)NC(=O)c1cc(OCc2ccccc2)cc(N2CCCC2=O)c1)C(=O)NCCC(C)(C)C,1
Fc1cccc(-c2nc3cnn(Cc4ccc(Cl)nn4)cc-3n2)c1F.OB(O)c1ccc(-c2ccncc2)cc1C(F)(F)F,1
O=C1CC2C(CC(OC3CCCCO3)C2CO)O1,1
